id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,path,cluster
32769,Men,Apparel,Topwear,Tshirts,Blue,Spring,2013.0,Casual,Music Men Printed Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/32769.jpg,0
31040,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Striped Navy Blue Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/31040.jpg,0
31685,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic Leather White Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/31685.jpg,0
25417,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Downshifter White Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/25417.jpg,0
31828,Men,Free Items,Free Gifts,Free Gifts,Silver,Winter,2016.0,Casual,Titan Men Off White Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/31828.jpg,0
38004,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Women Blue Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/38004.jpg,0
36479,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Benzeen Black Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/36479.jpg,0
26294,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/26294.jpg,0
31906,Women,Apparel,Innerwear,Briefs,Turquoise Blue,Summer,2015.0,Casual,Heart 2 Heart Women Turquoise Blue Briefs H2H-6-2011,/kaggle/input/fashion-product-images-small/myntradataset/images/31906.jpg,0
14085,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Flying Machine Men Check White Sweaters,/kaggle/input/fashion-product-images-small/myntradataset/images/14085.jpg,0
15603,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jackets,/kaggle/input/fashion-product-images-small/myntradataset/images/15603.jpg,0
47889,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/47889.jpg,0
11378,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,United Colors of Benetton Men Summer White Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/11378.jpg,0
34462,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Laptop Sleeve,/kaggle/input/fashion-product-images-small/myntradataset/images/34462.jpg,0
18431,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,Vital Gear Unisex Black Laptop Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/18431.jpg,0
4055,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Key To Success White T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/4055.jpg,0
27329,Women,Personal Care,Perfumes,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Jovan Women Musk Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/27329.jpg,0
33179,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,/kaggle/input/fashion-product-images-small/myntradataset/images/33179.jpg,0
55812,Women,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2017.0,Casual,SDL by Sweet Dreams Women Green Printed Night Suit S11-3219,/kaggle/input/fashion-product-images-small/myntradataset/images/55812.jpg,0
8099,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch NES014SL01,/kaggle/input/fashion-product-images-small/myntradataset/images/8099.jpg,0
32025,Men,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Playboy Men Cream Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/32025.jpg,0
46049,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Gold Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/46049.jpg,0
28780,Women,Apparel,Innerwear,Briefs,White,Summer,2015.0,Casual,Enamor Women Pack of 2 Printed Briefs,/kaggle/input/fashion-product-images-small/myntradataset/images/28780.jpg,0
34777,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/34777.jpg,0
33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Check Navy Blue Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/33976.jpg,0
53491,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Pink Push-Up Bra BFCV11,/kaggle/input/fashion-product-images-small/myntradataset/images/53491.jpg,0
36532,Women,Accessories,Belts,Belts,Beige,Summer,2012.0,Casual,United Colors of Benetton Women Beige Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/36532.jpg,0
18846,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Graphic Print Yellow Chrome Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/18846.jpg,0
17082,Women,Accessories,Wallets,Wallets,Red,Winter,2015.0,Casual,Lino Perros Women Flower Red Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/17082.jpg,0
43504,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/43504.jpg,0
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Sweaters,/kaggle/input/fashion-product-images-small/myntradataset/images/13520.jpg,0
35317,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Silver Anusuya Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/35317.jpg,0
57589,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Moistpetals Cocoa Beans Lipstick 163,/kaggle/input/fashion-product-images-small/myntradataset/images/57589.jpg,0
3899,Girls,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/3899.jpg,0
5504,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mr.Men Men's Mischief Chilly Pepper T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5504.jpg,0
1788,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Court-White-Blue Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/1788.jpg,0
5267,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,/kaggle/input/fashion-product-images-small/myntradataset/images/5267.jpg,0
11578,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas,/kaggle/input/fashion-product-images-small/myntradataset/images/11578.jpg,0
43191,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/43191.jpg,0
3293,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women White GEL Strike 2 Blue Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/3293.jpg,0
49641,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mineral Women White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/49641.jpg,0
9411,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Fastrack Unisex denim collection Blue Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/9411.jpg,0
31950,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarglide Grey Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/31950.jpg,0
26929,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Jealous 21 Women Dark Grey Tunic,/kaggle/input/fashion-product-images-small/myntradataset/images/26929.jpg,0
6664,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey White Blue Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/6664.jpg,0
40291,Unisex,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,Warner Bros Kids Unisex Red Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/40291.jpg,0
2331,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Reebok Men Heather Grey T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/2331.jpg,0
10180,Men,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,United Colors of Benetton Men Speeder Yellow Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/10180.jpg,0
13013,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Wedges,/kaggle/input/fashion-product-images-small/myntradataset/images/13013.jpg,0
48806,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012.0,Casual,Revv Men Steel Pendant,/kaggle/input/fashion-product-images-small/myntradataset/images/48806.jpg,0
32492,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Proline Men Olive T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/32492.jpg,0
28410,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Idee Men Steel Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/28410.jpg,0
44405,Men,Footwear,Shoes,Sports Shoes,Olive,Fall,2012.0,Sports,Force 10 Men Olive Green Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/44405.jpg,0
50163,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,/kaggle/input/fashion-product-images-small/myntradataset/images/50163.jpg,0
43691,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Doodle Girls Printed Yellow Top,/kaggle/input/fashion-product-images-small/myntradataset/images/43691.jpg,0
8610,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Scullers Men Black Polo T-Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/8610.jpg,0
16983,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Puma Men Lynx Red Slipper,/kaggle/input/fashion-product-images-small/myntradataset/images/16983.jpg,0
46427,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/46427.jpg,0
14379,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels,/kaggle/input/fashion-product-images-small/myntradataset/images/14379.jpg,0
17067,Women,Accessories,Belts,Belts,Beige,Winter,2015.0,Casual,Lino Perros Women Stripes Beige Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/17067.jpg,0
22649,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Backpack,/kaggle/input/fashion-product-images-small/myntradataset/images/22649.jpg,0
27150,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Striped Brown Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/27150.jpg,0
11647,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Turbo Black Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/11647.jpg,0
22928,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Unisex White Dial Watch 9912PP09,/kaggle/input/fashion-product-images-small/myntradataset/images/22928.jpg,0
20891,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Basics Men Green Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/20891.jpg,0
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Lace Briefs PCFR11,/kaggle/input/fashion-product-images-small/myntradataset/images/57366.jpg,0
25564,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Swift White Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/25564.jpg,0
1846,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men Buddha Bless You T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/1846.jpg,0
18030,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Printed Camel Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/18030.jpg,0
7154,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Scullers For Her Women's Fashion Summer Lite Ash Grey Top,/kaggle/input/fashion-product-images-small/myntradataset/images/7154.jpg,0
27820,Men,Accessories,Belts,Belts,Brown,Fall,2013.0,Formal,Bulchee Men Brown Padded Chino Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/27820.jpg,0
46526,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/46526.jpg,0
47564,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/47564.jpg,0
46315,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Dial Analog Chronograph Watch FS4605,/kaggle/input/fashion-product-images-small/myntradataset/images/46315.jpg,0
11163,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Blue Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/11163.jpg,0
59990,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Avirate Pink Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/59990.jpg,0
40619,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Red Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/40619.jpg,0
8727,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Blue Check Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/8727.jpg,0
45800,Women,Footwear,Shoes,Heels,Copper,Summer,2012.0,Casual,Senorita Women Copper Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/45800.jpg,0
1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Tribord Mens Short Cargo Shorts,/kaggle/input/fashion-product-images-small/myntradataset/images/1976.jpg,0
46733,Girls,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Navy Blue Capris,/kaggle/input/fashion-product-images-small/myntradataset/images/46733.jpg,0
55809,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Purple Night Suit S11-3186,/kaggle/input/fashion-product-images-small/myntradataset/images/55809.jpg,0
3351,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Black Letter Equals White T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/3351.jpg,0
46265,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Casual,109F Women Cream-Coloured Printed Tunic,/kaggle/input/fashion-product-images-small/myntradataset/images/46265.jpg,0
33467,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Updown Taj Purple Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/33467.jpg,0
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,/kaggle/input/fashion-product-images-small/myntradataset/images/14869.jpg,0
47598,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Wedges,/kaggle/input/fashion-product-images-small/myntradataset/images/47598.jpg,0
15643,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men AS Team Woven Black Track Pants,/kaggle/input/fashion-product-images-small/myntradataset/images/15643.jpg,0
4225,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Probase Men's Tribe Gone Wild Purple T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/4225.jpg,0
51755,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women Black Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/51755.jpg,0
53729,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Casual,Puma Men Black Drift Cat 3 CF SF Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/53729.jpg,0
28850,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Proline Men Green Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/28850.jpg,0
43014,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Calvin Klein Men Grey Brief,/kaggle/input/fashion-product-images-small/myntradataset/images/43014.jpg,0
44437,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gliders Men Brown Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/44437.jpg,0
48963,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,/kaggle/input/fashion-product-images-small/myntradataset/images/48963.jpg,0
53556,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,/kaggle/input/fashion-product-images-small/myntradataset/images/53556.jpg,0
32487,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts,/kaggle/input/fashion-product-images-small/myntradataset/images/32487.jpg,0
4861,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Men Arsenal Yellow Jersey,/kaggle/input/fashion-product-images-small/myntradataset/images/4861.jpg,0
50976,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Enamor Petal Pink Bra,/kaggle/input/fashion-product-images-small/myntradataset/images/50976.jpg,0
27744,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Leather Black Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/27744.jpg,0
16849,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/16849.jpg,0
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,2016.0,Casual,Flying Machine Men Check Brown Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/14041.jpg,0
58610,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/58610.jpg,0
56115,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Forever Pink Lip Pot 010,/kaggle/input/fashion-product-images-small/myntradataset/images/56115.jpg,0
22326,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,John Players Men Blue Striped Polo T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22326.jpg,0
16444,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,Levis Men Printed Olive Sweatshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/16444.jpg,0
36413,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black & Blue Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/36413.jpg,0
58606,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,ToniQ Women Gold Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/58606.jpg,0
40025,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Track Pants,/kaggle/input/fashion-product-images-small/myntradataset/images/40025.jpg,0
42214,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/42214.jpg,0
27866,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers For Her Striped Purple Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/27866.jpg,0
12011,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple Striped Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/12011.jpg,0
43477,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/43477.jpg,0
4576,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Incinera Grey Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/4576.jpg,0
48193,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/48193.jpg,0
58300,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,/kaggle/input/fashion-product-images-small/myntradataset/images/58300.jpg,0
23905,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Carbon White Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/23905.jpg,0
49966,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Hanes Men White Premium String Bikini Briefs,/kaggle/input/fashion-product-images-small/myntradataset/images/49966.jpg,0
7512,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Women's Black Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7512.jpg,0
41637,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Striped Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/41637.jpg,0
12408,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Formal,Reid & Taylor Men Stripes Black Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/12408.jpg,0
19637,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Top,/kaggle/input/fashion-product-images-small/myntradataset/images/19637.jpg,0
4186,Girls,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Disney Kids Girls Navy Stripes Mickey Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/4186.jpg,0
57505,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lee Cooper Men Black  Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/57505.jpg,0
14857,Women,Accessories,Wallets,Wallets,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Wallets,/kaggle/input/fashion-product-images-small/myntradataset/images/14857.jpg,0
25497,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Nike Women Aquahype Purple Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/25497.jpg,0
45395,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Red Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/45395.jpg,0
51751,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/51751.jpg,0
53357,Unisex,Accessories,Sports Accessories,Wristbands,Red,Fall,2013.0,Sports,Puma Unisex Pack of 2 Red Wristband,/kaggle/input/fashion-product-images-small/myntradataset/images/53357.jpg,0
48483,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/48483.jpg,0
46999,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Shree Women Orange Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/46999.jpg,0
51353,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,/kaggle/input/fashion-product-images-small/myntradataset/images/51353.jpg,0
52786,Women,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Casual,Fiorelli Women Chocolate Brown and Olive Green Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/52786.jpg,0
18934,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi'si Men Embroidery Purple Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/18934.jpg,0
9876,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Purple Striped Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/9876.jpg,0
24150,Men,Apparel,Topwear,Tshirts,Red,Spring,2012.0,Casual,ADIDAS Men Red T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/24150.jpg,0
32848,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,Grendha Women Romance Pink Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/32848.jpg,0
2666,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Casual Tote Grey Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/2666.jpg,0
31716,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/31716.jpg,0
18366,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Undercolors of Benetton Men White Pack of 3 V-Briefs,/kaggle/input/fashion-product-images-small/myntradataset/images/18366.jpg,0
26187,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Tabac Men Original Cologne,/kaggle/input/fashion-product-images-small/myntradataset/images/26187.jpg,0
9355,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Men Sport Pack of 3 White Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/9355.jpg,0
19379,Men,Apparel,Innerwear,Boxers,Green,Summer,2016.0,Casual,Crusoe Men Surge Green Boxer Shorts,/kaggle/input/fashion-product-images-small/myntradataset/images/19379.jpg,0
20937,Unisex,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Unisex Black Backpack,/kaggle/input/fashion-product-images-small/myntradataset/images/20937.jpg,0
51927,Women,Accessories,Bags,Handbags,Teal,Summer,2016.0,Casual,Nyk Women Teal Karolyn Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/51927.jpg,0
57475,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ID Men Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/57475.jpg,0
9857,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Status Quo Men Green Polo Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/9857.jpg,0
15527,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Scribble White Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/15527.jpg,0
41262,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Arrow Men Brown Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/41262.jpg,0
30849,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/30849.jpg,0
17305,Men,Accessories,Socks,Socks,Grey,Fall,2011.0,Sports,Puma Men Sports Grey Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/17305.jpg,0
